Date,Open,High,Low,Close,Volume
2016-05-10,241.34089121042112,251.18740081044476,229.13873276969642,233.95357884156832,644380
2016-05-11,333.4624447403488,345.00802532501143,323.69889123413253,330.8991804316772,581995
2016-05-12,131.09385478599393,148.40539769848496,128.43021227264344,121.61063423039415,682393
2016-05-13,489.7579230664666,509.3727099381352,484.53126270875896,484.19351290513754,785865
2016-05-14,494.48429779184113,502.6359819633175,486.1023083334994,500.09372055944425,304300
2016-05-15,379.26468560789806,395.81506405002415,367.2786998677703,373.2881902536756,390699
2016-05-16,314.43854653764816,329.7291024307425,304.1643894333421,306.0398145882275,696222
2016-05-17,223.81104651453109,235.28162554364255,218.0473559953405,223.30011011142156,697076
2016-05-18,425.51800788277944,444.63895075501813,425.38872072698524,415.7173925774698,963689
2016-05-19,373.89246902155173,377.9019593321198,363.96768458353546,365.5877921100784,904371
2016-05-20,165.04677573795652,167.23205994414894,159.33425596671165,171.19929312921602,505041
2016-05-21,464.370873797537,481.4501131366454,449.6787077833263,469.80034069472913,584003
2016-05-22,429.0148971692676,437.79789350194255,428.5359718638579,437.31767357736555,595707
2016-05-23,479.9199653167696,496.8593424009108,468.2234090906538,487.0102740349846,255223
2016-05-24,390.287803355344,408.1496074592523,371.4583186052227,393.95131462014035,752356
2016-05-25,345.366078374316,346.6152302466974,341.877893032086,336.41273552032925,624324
2016-05-26,267.29721451624755,284.96650977596875,257.8642247012356,272.9541868759807,456092
2016-05-27,473.0913933416053,482.0577744489937,471.26295350526254,480.0016095584165,970139
2016-05-28,446.42555580016335,456.634205580248,433.9119175549363,452.4071987156024,663339
2016-05-29,118.08746804247576,130.61931826433997,107.07683443055126,118.25704874863628,591513
2016-05-30,110.5467897989008,129.07444193350253,102.39947931464415,105.20482657189044,180738
2016-05-31,250.58534675121984,250.96766863981512,240.15780632174503,257.4919462649944,435740
2016-06-01,424.2213323127332,433.75820167908955,406.289839143353,428.76458850753596,684359
2016-06-02,494.9104517259778,508.66489257458903,490.98456567975643,504.5256752137548,230613
2016-06-03,160.16675644141128,174.62089559537586,159.71546620730433,153.28060839652994,173601
2016-06-04,337.652286140854,351.5029347715962,320.418988446872,332.1655778018951,129873
2016-06-05,252.3563426524086,255.04504524057106,240.8140010046505,246.59230565003867,792008
2016-06-06,487.96575912584126,493.9536708932749,470.1525900166044,493.816554478268,171468
2016-06-07,436.8475692542835,444.02187976262377,424.90866478602004,430.58571518328586,912902
2016-06-08,435.3314818844551,451.4202260380452,419.12826008526105,426.6646784809212,820489
2016-06-09,287.4772639179881,293.0524613662792,278.8837966508852,297.4484800497007,108328
2016-06-10,265.9278009350661,270.1419002124102,250.93060230930072,256.42414516396906,237405
2016-06-11,209.3628287722825,228.51178915304445,191.10199943448538,216.06770997545982,875807
2016-06-12,122.55019866037085,122.72746436264023,111.10773938592672,119.85753549138391,221173
2016-06-13,445.88895050202126,465.84536761566085,442.27324749077366,452.7212596971776,146638
2016-06-14,425.16040365203105,438.696829629179,419.7844513514271,426.25281347625395,897700
2016-06-15,499.8870693144522,516.4564553034346,495.9141777765041,507.91969390417944,301675
2016-06-16,498.65473482956213,504.547122756486,493.7175942776475,507.17859455785464,213920
2016-06-17,322.172682241051,322.4589877943922,316.0443732540303,312.35464586666654,996811
2016-06-18,407.5949660722042,422.3523564434348,396.49229033714045,399.10320959205995,510261
2016-06-19,477.90629195297123,494.58918389298475,466.1464593636946,472.9134665443883,796101
2016-06-20,439.8589562709646,454.668478910035,431.3289613261274,443.24526459823466,535986
2016-06-21,198.93924069727905,201.79624644329581,186.63082510086235,206.70468462750915,107887
2016-06-22,280.2176541240374,295.28621256917677,278.58615561181006,279.4164931499166,853266
2016-06-23,151.663766060598,167.04222170275082,149.9080013194348,153.8032283860833,124918
2016-06-24,481.62041090348896,494.79122121689005,478.18382169633577,475.3904079594002,921929
2016-06-25,342.469853780352,357.79217243626374,332.10830381954514,348.5691904579857,455706
2016-06-26,191.4571222013851,208.37555099493974,187.17722862741883,200.8036844284545,816369
2016-06-27,368.68027376234267,380.9523560470918,363.0145856924911,364.0522524206346,374073
2016-06-28,347.25129618315833,349.0233904625519,339.24503945969843,347.14781521516926,606508
2016-06-29,243.2650872131362,253.01764340648043,227.02776473292863,234.9874094232637,726489
2016-06-30,145.42303687985162,146.97602357328373,145.1457941615944,146.60577000911098,620337
2016-07-01,368.6292782371198,376.78013885776846,355.64170183238735,368.6849470740534,834459
2016-07-02,308.1230803615173,316.2652101440298,294.74554974070355,301.0118100446188,478710
2016-07-03,408.9273566942557,410.24755357706056,392.95424108712297,407.76868095661723,390690
2016-07-04,308.0654004447973,315.0418111241869,289.41034166359105,304.7474934865286,309496
2016-07-05,440.87260012741604,443.09256210324236,440.46984314843024,441.30921763351984,792698
2016-07-06,320.7627355097942,336.9274397099786,317.68706139952985,322.4758222183702,527499
2016-07-07,324.37518861415447,343.32894913344387,306.6517627330346,314.54510018629867,706782
2016-07-08,450.66144106333803,452.1077705684968,441.4910698195977,455.88156072232914,571386
2016-07-09,261.39314648495883,280.49545063079285,250.10133370628955,265.6534323221936,840147
2016-07-10,153.6060913802563,164.05762336699118,140.34554730579333,150.93181910438673,408710
2016-07-11,111.51307052533559,117.50438408441308,97.93173843542284,102.57178923671196,447608
2016-07-12,402.0549022694476,403.5921437749709,383.42009420311746,407.1535530651486,858141
2016-07-13,348.12382054138584,358.1363059027942,328.18483219315243,357.22732375094847,228279
2016-07-14,381.63190723968944,397.52221812950444,367.22875802107063,376.4349391601297,181991
2016-07-15,185.1856646035643,199.32739414889826,179.44124041946128,181.65615687830507,454824
2016-07-16,154.5485902347079,155.55311046398737,136.95354218882102,148.2248480243442,390157
2016-07-17,105.81786626715277,107.27590297451084,104.83344797633754,107.35658873404955,152132
2016-07-18,240.23502352263878,248.29248917529154,235.61340646514887,233.3318514155879,355069
2016-07-19,335.96707474185325,341.87288462281214,318.01936039257896,333.09095361108086,585714
2016-07-20,256.8976180398929,261.54530450101385,251.7737877511058,260.8378783185782,783444
2016-07-21,274.98996880949164,280.61005878766593,270.57694761705665,276.1922884696786,994287
2016-07-22,461.66347779749935,477.73313266343706,458.9009719346944,459.39272908405803,776503
2016-07-23,239.30218680932015,257.8867478819572,222.11995165638183,237.707178845471,191627
2016-07-24,305.5957956639243,313.6978495544756,295.5946304801026,306.8380133163889,222772
2016-07-25,413.4612050964572,431.58342513910713,399.9633410353741,403.5784996542004,329415
2016-07-26,258.61711292850805,265.04702695346566,253.83578524700746,250.18731029758024,765582
2016-07-27,348.8346800911494,358.3634198180252,333.67387167092505,356.4598414464096,613277
2016-07-28,444.9454834986981,449.46606345501806,429.7453725994561,436.5030632805239,359013
2016-07-29,479.8082494630568,492.6177703065737,473.5562889648908,483.94432138726694,950500
2016-07-30,158.82939237161517,178.40901467511134,150.6157397114095,167.23015565379623,517165
2016-07-31,470.63505006459775,482.70491198546534,466.44124451599373,466.0487221506324,116116
2016-08-01,296.84651723181526,304.0027989140862,277.3152967653572,294.2563459730055,806412
2016-08-02,203.29775531958336,216.25410423939394,190.38570377841512,204.6761834364777,675657
2016-08-03,283.65430249530453,286.1127160646123,264.96342488099424,291.2884818880762,804177
2016-08-04,492.0130301141908,509.7862117194988,485.94531924160816,500.8511418593992,989532
2016-08-05,297.04723759714784,307.10891661274457,281.40941933721007,301.8385025593732,333982
2016-08-06,231.5006441150033,240.48763895579614,216.18347123730845,223.23303933209718,838563
2016-08-07,353.3603417266903,365.0776374957607,339.5272286893595,356.74342483738735,305383
2016-08-08,196.05824751127722,208.55392476706527,176.7454680059412,194.26432194873047,391799
2016-08-09,130.34533124346558,131.78084736799585,122.47422452133927,129.75935123328682,288874
2016-08-10,151.55188876425967,165.20423318872773,148.9375422924645,142.5348565711632,671920
2016-08-11,151.21833558310897,156.05696918941956,137.78415839822776,145.03957837003614,311284
2016-08-12,160.76107740491773,175.04013005504953,146.1748813953736,166.57134955559067,786136
2016-08-13,155.53086905976406,171.981564947448,144.02965759058776,154.61004572072125,536441
2016-08-14,356.34989792128584,372.42906807233624,352.2135400586179,352.3831427539088,291082
2016-08-15,172.75203375965793,183.8020531078157,162.66291492627082,170.4324152389571,313807
2016-08-16,238.26691332954528,248.6703111757603,232.02311859816268,245.35490359605888,296523
2016-08-17,458.71536396240475,461.57288318919296,450.16603339907095,463.6953443105039,804172
2016-08-18,289.58465610514895,305.09157911321165,276.6802845882557,285.0309640487706,573818
2016-08-19,367.0230954084109,372.4512830173452,352.1188005545942,359.37313221265833,381039
2016-08-20,168.92794848065193,178.86185693701086,164.28345466262508,163.96791291353338,335892
2016-08-21,176.9156075234683,182.60108938201864,168.80910031052923,185.330736544563,837696
2016-08-22,116.34744650659155,119.02401376658541,110.96421508675897,117.97922326358666,342718
2016-08-23,167.57402522886582,180.16517916670054,163.60139295162844,168.24362940376147,817167
2016-08-24,211.43613561278346,212.52277630924155,195.7683912128667,213.3640076066327,647374
2016-08-25,170.8041937106987,185.7770983932227,152.61913982195887,168.124759025629,185637
2016-08-26,135.48101350282224,141.83274940804458,128.0763697891307,141.62315390921248,575243
2016-08-27,148.25434844024034,148.25704230033003,133.228769952765,148.72007342624534,782567
2016-08-28,284.3115072130903,294.5340899978349,266.37160142580206,276.6464652684662,469478
2016-08-29,182.533487362317,183.47052553286906,165.61100315171237,175.11478985889826,776257
2016-08-30,245.7079444192302,251.2313355756482,242.05167664844566,246.44512734928256,687371
2016-08-31,301.36690834194275,315.5064380910571,282.24107071167555,310.0983127033595,195028
2016-09-01,376.1579314517461,377.4117238841834,368.6244026431568,372.3249738852701,953389
2016-09-02,115.72485593643958,132.51162578355962,108.94004271296285,123.11567931362394,721839
2016-09-03,419.76415956361706,419.8405580167887,418.51553301806143,425.0460712951946,964938
2016-09-04,351.16015579636314,356.09663318040117,341.4366827142655,346.11640465450125,762643
2016-09-05,132.70361277954876,147.5216939025902,130.5233404667302,123.43042774587362,718312
2016-09-06,449.4314496427109,455.756852637297,444.4606532241624,441.46839494555854,967913
2016-09-07,468.3489602127253,470.38680797404555,462.01010777737963,472.9188388896741,362399
2016-09-08,124.4311839419455,131.63586231795406,108.25465747211183,118.42457870275844,615152
2016-09-09,210.7510592588815,216.158924986572,193.24128625096358,208.17647766898938,307627
2016-09-10,422.48051191722453,439.3347499604356,416.43118556799516,422.514495237353,639775
2016-09-11,399.30387615346336,405.5708345051662,382.12991372857186,403.81323952246663,600549
2016-09-12,173.8084077425509,189.58705717807106,156.6637889951551,166.07303220773343,643634
2016-09-13,183.7397293346841,201.5771722308988,168.44671032698665,181.86705744023334,921482
2016-09-14,248.1888411165528,256.8651895080834,245.25493883624915,247.8902992994067,370888
2016-09-15,293.8091940764085,312.00805695349635,280.0027371383939,294.6257353558393,517972
2016-09-16,347.3019086121184,354.84826969138226,328.401427320507,353.6691214400227,161596
2016-09-17,247.56545582790898,266.84702415771113,233.91464625256583,240.9990197287733,838757
2016-09-18,285.01388645325915,286.7996769437706,278.38154947110246,291.17051548979157,481784
2016-09-19,398.9883752535026,412.72876058356746,388.976788904886,402.8459438074357,941464
2016-09-20,114.67328115623916,124.54956196537773,101.75878028921808,115.79069744021834,929119
2016-09-21,200.9747777376083,208.72775384672124,190.76336956303822,204.96533514565974,277175
2016-09-22,385.33983435382095,397.99407192879295,382.94077551920157,383.58018913285406,253048
2016-09-23,458.08273507487974,472.15987690756634,451.8414541818393,450.8506867942422,949295
2016-09-24,304.67097684626646,304.75824223927265,288.6230562351938,307.9862816515738,493807
2016-09-25,312.84539410612626,316.1844558810702,295.6170331842159,313.3388402398387,106277
2016-09-26,142.8688045359104,157.12972554859678,140.122803881599,145.65630054676592,948292
2016-09-27,278.96494672938184,292.29265500094596,259.91721168140737,275.7249223499516,233332
2016-09-28,313.0469065820092,332.36785668458276,306.47045422503703,321.18423812880593,340515
2016-09-29,196.98820145389186,212.20895725890753,183.74192667927747,198.7355988254034,884865
2016-09-30,207.69729237975238,226.71274653437914,192.66078946061876,199.40534206556987,821243
2016-10-01,250.91366524184906,264.9644752725452,234.67474054909138,249.90974505593763,386885
2016-10-02,108.02847911109055,113.98952328387941,89.11348506657194,113.15560020596324,481864
2016-10-03,228.8316662332713,230.93896467828844,222.57327527269484,234.71435746791676,399355
2016-10-04,184.57920279861787,200.21568006551658,167.40907370758677,184.47114385389304,864752
2016-10-05,230.99894087116587,243.8819253006842,228.36520280244173,238.89389228779189,882733
2016-10-06,147.90485272770047,148.8685729755664,133.80403460062863,143.2582214715864,534758
2016-10-07,456.210912295958,463.41192161397754,441.3713577056783,454.4228862407233,369013
2016-10-08,337.43698142161946,356.5729777313052,323.88251659759305,345.40891963299885,586834
2016-10-09,371.6409276577958,381.6489505719999,366.59463293509276,379.5660619872274,449760
2016-10-10,415.6684954429353,424.3230781633294,398.2076325026312,419.3827508194289,194515
2016-10-11,299.3768795716229,308.5308716748088,295.999710304215,306.5564905140673,250494
2016-10-12,134.76811523496949,138.94576971507277,133.69541940455287,126.54358057409414,790973
2016-10-13,314.8426167274191,322.216760144715,300.49331691518086,322.14251625157465,288088
2016-10-14,334.73644720835165,342.1327123280952,325.226932903697,331.14884533935617,684398
2016-10-15,398.17578967373197,399.2228900774814,381.1938292745584,391.7424199222963,319601
2016-10-16,272.6638184918718,288.01517106223014,264.9958756707066,267.4512152187127,833282
2016-10-17,151.03212111822552,159.3622097563031,147.66654934807127,149.39149127850325,396177
2016-10-18,213.5103623194898,229.95396005581824,196.7815184700924,208.53420241157914,931645
2016-10-19,245.23291855945405,262.23987858185194,234.2547259266526,241.64427027978402,360705
2016-10-20,358.3668965326405,362.6067776266137,354.5829806848334,351.06646625407336,555209
2016-10-21,328.31132186756474,341.4583915109673,313.90364189583585,324.23485717874473,112938
2016-10-22,242.4386903591385,251.88432644239813,232.21641758934848,243.88436664997852,230842
2016-10-23,494.60609951719186,512.2092342756216,482.5198398723855,493.44317367901317,364418
2016-10-24,342.3099277427549,346.624741326284,333.09196097862326,339.2443029674731,970822
2016-10-25,194.89071669439778,208.44698070059866,178.31653701803765,199.81975927154005,525031
2016-10-26,140.7129890481615,152.86803149321594,124.12173473450049,148.58318847602786,569234
2016-10-27,161.1436556737328,167.04968522516947,146.95587923724509,166.27944013178075,250033
2016-10-28,198.38309135380325,201.1151094268267,196.275063805874,195.02310539615684,120044
2016-10-29,164.27254930382227,177.3053445133678,147.4954720657409,169.16139266057334,199372
2016-10-30,174.6268096205223,189.39875878316892,161.2065500098641,167.66641327000332,376850
2016-10-31,214.03806747753885,220.35061435280585,200.09758415745284,206.64442723936466,237046
2016-11-01,169.3494381179019,182.24609019834818,162.08978130982447,166.2619788586251,438608
2016-11-02,458.70616985057006,466.6087880028001,441.1205787274299,464.8602172314512,645501
2016-11-03,132.0934982646569,146.35763593030924,117.58606625995974,127.02046320950292,626238
2016-11-04,309.80455582810185,313.7888613259829,307.55274649751794,301.06962400607546,354043
2016-11-05,264.1587307958646,281.96303084858806,256.0031701077413,256.7929214999917,840373
2016-11-06,492.95144676344256,498.69963869275415,475.22383952423974,500.1263461340342,896843
2016-11-07,144.81556086722094,152.171280622344,143.87162683327335,147.4912265621667,424888
2016-11-08,259.1422396182967,260.30407865990367,239.9139072254557,254.20626288569622,773131
2016-11-09,487.78817331014756,490.01841755657307,474.2049219437563,488.8940898167112,563026
2016-11-10,446.2028503575921,456.5200884118387,433.5753308047246,446.7544428060991,921485
2016-11-11,426.828828379712,432.1806819142714,421.41764324995216,429.9375479485252,348966
2016-11-12,203.16113081797593,219.87073533281983,198.18529504319238,197.82488190640825,545292
2016-11-13,168.35503495602632,168.64890272912538,149.5138705662544,175.64309469991426,238117
2016-11-14,367.4572879697724,375.0391689432111,361.4918388850899,363.64465921137264,419767
2016-11-15,471.7503956510343,478.49730658641613,456.24028971665433,475.63302873055903,129714
2016-11-16,322.70515720557194,323.09170982392396,314.84272124143035,313.0276501330162,789746
2016-11-17,328.64507578795997,331.1324437679702,325.8599943722659,326.0982183858429,471427
2016-11-18,211.99163746411367,220.26449096248638,211.7773315102065,209.02583382328984,370706
2016-11-19,407.79717327677474,417.65446496572366,396.91202653646974,408.666861848435,417192
2016-11-20,174.81749942300934,182.9032943681067,155.30192305203067,166.27222465855326,455439
2016-11-21,229.47169456169746,240.09044812993935,222.08897068551337,235.27432203621962,112026
2016-11-22,270.1745754465667,282.0772089446803,263.0307287667058,264.53019148191805,206147
2016-11-23,303.044151473782,303.2426278963387,296.1623191167931,306.5849077714222,655877
2016-11-24,196.9638929660321,206.24579615510217,186.55301621993493,203.02813543091395,732487
2016-11-25,145.93472989568141,165.2047147134332,137.12143222719556,147.1722690205117,983706
2016-11-26,344.24801697665305,354.628662579244,326.64972444211276,349.0656811110928,388988
2016-11-27,215.45222129610232,229.0030666452814,205.34180546163253,218.68942754040245,452559
2016-11-28,332.4952885690449,338.73256572738256,322.3401318052735,329.605884512085,308574
2016-11-29,161.74508610968093,177.22491367273616,158.9776542152698,167.92225689035223,314340
2016-11-30,292.456040741927,307.9144703794493,272.80124992371924,288.35006813963753,154708
2016-12-01,313.03577302063434,323.4616939737171,308.03631520325774,314.4600313756647,557141
2016-12-02,120.72941472897077,140.24969119455503,119.26213337977872,125.63736951180155,695113
2016-12-03,234.64171127756822,237.15271557282128,221.37878629806406,232.22082947381838,675862
2016-12-04,153.7658707755897,154.1048240733813,141.85854337245223,149.82122292793818,447692
2016-12-05,125.3499881891071,140.753152424249,117.04707510925218,124.53690839256355,512028
2016-12-06,495.9840929559781,512.1272037032758,487.5402482783645,502.34336284296114,332409
2016-12-07,228.94153798988918,231.34568257230072,213.24025956896057,237.53997325280247,810669
2016-12-08,423.94977834185397,429.2614350010261,420.035525539861,424.85144659905177,688518
2016-12-09,201.85626190550553,202.2073091728381,185.45119552660773,205.08558601197856,354451
2016-12-10,372.6010888895717,378.467261105183,359.62614661167134,380.66656133435,927013
2016-12-11,404.0911439558746,419.55398143424804,395.7117484802841,396.06208098413344,347174
2016-12-12,338.2554962431377,348.6147067973893,329.09492391146034,332.897067800461,539844
2016-12-13,288.63047542006336,295.5923872834291,283.4975312763414,292.808475545095,319700
2016-12-14,264.7363656589074,272.171151557034,249.6940790049679,271.21125489715337,387249
2016-12-15,239.54730661719813,239.5743791315075,229.2898117710928,246.6878871838097,966262
2016-12-16,471.81165769913036,477.8076682504351,465.39456684413346,470.113801236229,614539
2016-12-17,432.24776311509163,445.17693794785026,420.3267607998726,424.03456116092894,431301
2016-12-18,486.010764266605,505.4946531429322,466.09607522557855,484.7663938125974,525658
2016-12-19,149.71888939421788,166.66010593389586,141.0136438010868,144.33358119835896,449379
2016-12-20,392.3469900814577,392.81888937436827,373.9331620658853,388.17091918139016,870802
2016-12-21,475.3361827284151,493.3073948219119,468.4358459299238,480.7815338651652,364491
2016-12-22,172.49322646626405,188.15719473223658,171.39857232776433,164.0037681867818,850382
2016-12-23,126.598506946711,142.2060294181306,122.51366481934242,133.15013129632504,934082
2016-12-24,396.44825971602364,405.6081748960951,388.07435684946995,395.00164143250703,248182
2016-12-25,329.7892452719648,337.7493511310548,325.3965467000734,331.7105238939767,293242
2016-12-26,436.7315107033088,442.78982527997266,436.7269699389437,428.52455532802236,807161
2016-12-27,155.9089506505158,157.22284782960313,137.60891989556526,152.6561322176614,555987
2016-12-28,418.1069247439561,422.67163201383005,401.2293365193375,409.900943124253,224926
2016-12-29,180.65092801909782,185.5830007186583,165.80508338935888,189.88180247672,181147
2016-12-30,165.4623771462818,175.14391854048583,162.10608523336123,171.6076101328068,410279
2016-12-31,165.70631917239717,180.65520730433104,163.29904764819744,164.89897425952637,643487
2017-01-01,425.82988809255284,435.3060846605118,424.47779310310517,420.30193905902627,988015
2017-01-02,366.07888827848006,367.23577726742326,351.59830450302167,374.7479903834771,283208
2017-01-03,309.2261699076477,328.3819659274118,290.65001069389,306.11810182218716,978722
2017-01-04,243.532193649401,262.3866800312832,234.92147723114024,236.7518822831485,529791
2017-01-05,450.8802163252433,466.58400718821144,448.49740288532234,452.1435040943224,320868
2017-01-06,256.9780429690542,276.8046010003386,246.73018655441203,265.8535253759505,220787
2017-01-07,426.63977578863086,437.5294224446361,419.6631376394582,416.7163815986373,214427
2017-01-08,275.65396342808737,294.90933043315147,268.1574649410874,270.41646029316735,248063
2017-01-09,250.77777176996304,252.28987258229805,238.35115928684888,259.54672457817117,777913
2017-01-10,285.07191426784254,292.38552923307,270.6975520025985,278.4936336049858,320782
2017-01-11,220.55114966565685,225.05877502579216,218.33907768819364,212.81601869845326,711781
2017-01-12,399.04375207050043,402.96041375318583,398.3319474543709,400.44749638649654,588633
2017-01-13,301.0881560369917,303.9042150148452,281.2015499832774,308.3250325028883,899203
2017-01-14,192.88507805872692,205.33335089004686,188.23051108041588,192.42727441260544,225607
2017-01-15,459.8298293098274,475.4562664247735,458.7532188116582,469.7211144435179,871122
2017-01-16,253.55648854928455,265.1224565376918,249.75898196736614,257.1399225400444,179876
2017-01-17,317.4211444455955,320.36039863735965,316.6419875186262,308.90264258980443,592108
2017-01-18,462.5888443858188,478.8113197844882,454.75262649347536,472.4454870194583,267071
2017-01-19,349.69519836559687,362.4142925088714,333.64716267657036,347.8530831012007,827247
2017-01-20,146.75921628334564,154.52253040588556,139.9343272881912,142.5072669602553,946080
2017-01-21,475.93284944539005,489.4154553561113,467.0491813078227,477.09043311694774,555884
2017-01-22,351.08322122856714,356.2813208134238,337.57148575721834,347.1693730649844,562590
2017-01-23,233.96224586283444,240.86609003271866,223.78436446143684,225.6913960052375,560725
2017-01-24,155.7088290653549,174.05854592799471,138.47991534492843,145.73739592693843,343722
2017-01-25,417.6100757081184,423.42016582154685,400.2893622072033,416.60174276652367,596564
2017-01-26,348.02910237140543,357.42886773456416,347.83088846158233,354.76637081593725,437927
2017-01-27,313.38443679052864,331.1872595384489,297.82351066086466,314.8307405031302,668728
2017-01-28,457.55703322038306,471.7114602257336,448.3423612155496,467.54117919925187,655943
2017-01-29,415.4388844898123,416.6829490131064,395.6620736637391,411.1758174027563,667327
2017-01-30,160.66995189310046,163.61601277867987,151.00531037559176,156.27905318830156,417399
2017-01-31,224.6888271182193,224.84565893365763,204.95090821045335,217.88381632289818,172219
2017-02-01,199.3956559257863,212.01409173036956,184.30426870167156,192.676927691093,810349
2017-02-02,397.5785170290708,406.5319855372791,392.60641933680466,393.2822489492717,897676
2017-02-03,113.41297389431175,116.09847091235726,102.64507430857259,119.26977479978228,718882
2017-02-04,327.9558739485266,347.11455636966195,308.11316115895494,336.07100976125554,420739
2017-02-05,404.9834742962762,415.5766687751886,387.83286214123774,414.4852176904298,794911
2017-02-06,450.7062547046998,455.5441205869576,448.7589168288754,445.3520477866289,818590
2017-02-07,236.832699486363,246.84477090945714,222.70525955016308,244.45865039864483,466042
2017-02-08,428.5029218688051,442.09532852350725,421.59133015138883,425.06802365435186,390515
2017-02-09,144.2526947820829,145.77747914155418,144.11304954447593,136.50950567242057,562574
2017-02-10,438.5809166938073,444.0749929947651,430.5112973132673,445.98141520421063,259950
2017-02-11,150.99546493279297,167.13477475047284,146.30037649829353,153.71757762566534,267229
2017-02-12,258.9149162241469,268.10821363220015,242.53753081373748,252.20953414576815,105914
2017-02-13,418.91814631182143,429.8496891524673,412.1715341349061,417.51477146208146,314772
2017-02-14,159.9669709395095,168.6232909836989,143.41649706043316,155.71212483705085,389324
2017-02-15,191.7005580930566,192.57855694591672,191.6885993163607,196.43644946726053,966651
2017-02-16,388.9010273572265,392.2160229536296,382.7446443567041,387.96935196971185,965048
2017-02-17,388.01461461842973,396.9254473932676,383.1913103322745,397.8002135205574,327561
2017-02-18,356.4590531541189,360.64276246227746,351.7877059327467,347.5539527993108,287435
2017-02-19,377.57937778684,378.57895836003354,376.21564539153076,374.6796831095649,719501
2017-02-20,317.0897773390385,333.962770620075,313.3472919308285,316.7277806812381,520576
2017-02-21,200.7196235627811,220.34347414606341,189.60863216506868,200.78229465774749,662093
2017-02-22,238.2783974015678,254.14125488150256,232.4511759448129,234.59711384928053,506669
2017-02-23,172.63908672057028,189.71478515466362,164.2911910739873,177.22389170252163,226599
2017-02-24,463.3802245334513,468.2197671397922,455.84288692650756,470.87516600323085,778063
2017-02-25,333.3567179064482,352.56925741671216,315.8386194064503,342.13110394600545,290093
2017-02-26,260.34056670545596,264.27908079452453,242.23458672524563,266.4424342414465,174176
2017-02-27,284.8023214576531,303.83091766488974,274.9431820245359,291.81392540378505,194799
2017-02-28,478.91333584472613,498.8097217240452,472.310216838414,479.92424185712605,722673
2017-03-01,161.3405612464321,175.57501736135305,159.20454716638483,167.85832577496836,859942
2017-03-02,334.49193280671886,354.1148074425553,315.423875219077,330.5620109896779,188919
2017-03-03,302.3554715537864,313.74626714512846,301.1509326557805,300.3250467959707,705750
2017-03-04,344.5816941738591,349.7725298373809,338.6286886224935,340.91995445022997,279340
2017-03-05,107.2440735283362,115.98399124164862,101.28274950493612,106.59182023729471,789608
2017-03-06,448.8495635776606,460.72078228523634,442.4415378548563,444.5611559024333,131159
2017-03-07,472.847312993445,474.3089442339853,469.5615761279968,482.0795418385339,142039
2017-03-08,326.05327343568354,338.50013872802845,310.39004481720957,322.3101659957969,857262
2017-03-09,378.6603295507569,398.28388628600277,376.21037231143714,370.6212203129757,147800
2017-03-10,468.9997524709183,472.8019054665928,456.30161928785503,469.5360957919265,402905
2017-03-11,382.89545372535946,398.7473560511271,380.4185331912431,374.037435294263,718914
2017-03-12,161.01561716570455,179.17359304129695,159.60490441384542,153.22648049187617,579319
2017-03-13,330.5153440667253,349.3893759231297,312.32675399300774,324.9031318506502,218368
2017-03-14,342.6860185531424,361.88873064125136,338.8834432267683,341.97302355078523,799023
2017-03-15,269.6522685209544,280.08146129538386,253.22726542976034,268.31728716713496,705191
2017-03-16,394.57769424988913,414.12385240971923,383.6850768277464,400.57153148994496,218998
2017-03-17,473.74680590760596,488.8930100502947,472.18967551543057,478.5362989852882,341324
2017-03-18,470.2274051627105,473.4608338874497,451.11844133394914,468.75377104252453,609662
2017-03-19,280.33574856165285,289.8737506910123,275.396525221815,277.00983271316545,528583
2017-03-20,145.2952183363021,159.66184184374217,128.10231142924997,141.62459401753208,613520
2017-03-21,493.9364795849338,498.88328590131545,490.5602794692425,499.416381330814,422038
2017-03-22,435.55923457837366,448.37153824935143,418.4803769355366,426.6006827027991,333229
2017-03-23,149.86507248130675,163.19708206223913,149.60049622320088,140.12150547151887,937876
2017-03-24,468.33675304694896,471.59074792312026,458.10114391555936,474.2476408854819,161748
2017-03-25,447.9585448248513,459.26025107390643,432.56969323642016,447.50147234463225,141190
2017-03-26,307.53522285042885,322.967761070001,288.8393125005732,300.1528456215004,140318
2017-03-27,336.51017429797173,346.4880875886906,318.32613157384196,331.22149298986176,792378
2017-03-28,259.6010815480521,259.8431438835742,243.2085841570992,268.2511606099997,224078
2017-03-29,121.90465552881253,122.08542491039837,104.14082853558645,129.09471504131048,139759
2017-03-30,234.07889665836038,241.21948353776062,230.09450294161886,238.27459766283982,902930
2017-03-31,421.14137943920457,439.6652608078402,415.45769352497,420.7858840459511,650277
2017-04-01,101.85280920184114,106.42634479391332,96.07343870341997,102.25928172566886,595926
2017-04-02,233.39966867645768,246.08694245389142,225.8585900564237,242.90455938213685,780928
2017-04-03,259.26747743637736,263.70899485024376,251.4010640286736,268.5828863140631,479179
2017-04-04,314.9582411751692,321.39164096836015,304.0671346820757,309.26362209088586,953009
2017-04-05,467.9422465651042,484.90308835713387,464.74465129777536,474.16433789121055,467375
2017-04-06,238.5383977463845,253.11562659178344,224.71346447066472,232.48325106972484,785459
2017-04-07,238.78128075849108,240.68926630475528,235.42994997240095,233.05203031617012,976332
2017-04-08,395.00049924389936,403.574539663628,388.7943296018084,398.5223599271909,533855
